65m 12s (- -66m 49s) 3000 0.3357 15
65m 33s (- -66m 27s) 4000 0.4294 15
65m 54s (- -66m 6s) 5000 0.3844 15
66m 15s (- -67m 44s) 6000 0.4038 15
66m 36s (- -67m 24s) 7000 0.3940 15
66m 57s (- -67m 3s) 8000 0.3619 15
67m 18s (- -68m 41s) 9000 0.3800 15
67m 38s (- -68m 21s) 10000 0.3868 15
67m 59s (- -68m 0s) 11000 0.3480 15
68m 20s (- -69m 39s) 12000 0.3379 15
0.0007,0.3411
(0.28274874731567645, 0.01650943396226415)
16
68m 47s (- -69m 16s) 1000 0.3925 16
69m 9s (- -70m 53s) 2000 0.3716 16
69m 29s (- -70m 31s) 3000 0.3052 16
69m 50s (- -70m 10s) 4000 0.3835 16
70m 11s (- -71m 49s) 5000 0.3626 16
70m 32s (- -71m 27s) 6000 0.3829 16
70m 53s (- -71m 7s) 7000 0.3698 16
71m 14s (- -72m 45s) 8000 0.3333 16
71m 36s (- -72m 24s) 9000 0.3528 16
71m 56s (- -72m 3s) 10000 0.3564 16
72m 17s (- -73m 42s) 11000 0.3342 16
72m 38s (- -73m 21s) 12000 0.3329 16
0.0009,0.4902
(0.2984967788117394, 0.030660377358490566)
17
73m 5s (- -74m 58s) 1000 0.3735 17
73m 27s (- -74m 34s) 2000 0.3480 17

73m 48s (- -74m 13s) 3000 0.3265 17
74m 8s (- -75m 52s) 4000 0.3894 17
74m 29s (- -75m 31s) 5000 0.3529 17
74m 51s (- -75m 9s) 6000 0.3878 17
75m 11s (- -76m 49s) 7000 0.3700 17
75m 32s (- -76m 27s) 8000 0.3478 17
75m 54s (- -76m 6s) 9000 0.3801 17
76m 14s (- -77m 45s) 10000 0.3711 17
76m 35s (- -77m 24s) 11000 0.3612 17
76m 56s (- -77m 3s) 12000 0.3561 17
0.0003,0.1405
(0.2984967788117394, 0.030660377358490566)
18
77m 23s (- -78m 41s) 1000 0.4099 18
77m 44s (- -78m 18s) 2000 0.3642 18
78m 5s (- -79m 56s) 3000 0.3260 18
78m 26s (- -79m 34s) 4000 0.3813 18
78m 47s (- -79m 13s) 5000 0.3343 18
79m 8s (- -80m 51s) 6000 0.3912 18
79m 29s (- -80m 31s) 7000 0.3516 18
79m 50s (- -80m 9s) 8000 0.3575 18
80m 11s (- -81m 48s) 9000 0.3588 18
80m 32s (- -81m 28s) 10000 0.3489 18
80m 52s (- -81m 7s) 11000 0.3405 18
81m 13s (- -82m 46s) 12000 0.3359 18
0.0005,0.1901
(0.31496062992125984, 0.03537735849056604)
19
81m 40s (- -82m 24s) 1000 0.3959 19
82m 1s (- -82m 1s) 2000 0.3455 19
82m 22s (- -83m 39s) 3000 0.3013 19
82m 43s (- -83m 18s) 4000 0.3808 19
83m 4s (- -84m 56s) 5000 0.3511 19
83m 25s (- -84m 35s) 6000 0.3709 19
83m 45s (- -84m 14s) 7000 0.3750 19
84m 6s (- -85m 53s) 8000 0.3365 19
84m 28s (- -85m 32s) 9000 0.3327 19
84m 48s (- -85m 12s) 10000 0.3710 19
85m 9s (- -86m 51s) 11000 0.3235 19
85m 30s (- -86m 30s) 12000 0.3208 19
0.0003,0.2023
(0.30565497494631355, 0.02358490566037736)
20
85m 57s (- -86m 7s) 1000 0.3853 20
86m 18s (- -87m 43s) 2000 0.3381 20
86m 39s (- -87m 22s) 3000 0.3135 20
87m 0s (- -87m 0s) 4000 0.3981 20
87m 20s (- -88m 40s) 5000 0.3392 20
87m 42s (- -88m 18s) 6000 0.3712 20
88m 3s (- -89m 57s) 7000 0.3647 20
88m 24s (- -89m 36s) 8000 0.3237 20
88m 45s (- -89m 14s) 9000 0.3210 20
89m 6s (- -90m 54s) 10000 0.3447 20
89m 26s (- -90m 33s) 11000 0.3114 20
89m 47s (- -90m 12s) 12000 0.3095 20
0.0004,0.2761
(0.2927702219040802, 0.02358490566037736)
21
90m 14s (- -91m 50s) 1000 0.3636 21
90m 35s (- -91m 26s) 2000 0.3344 21
90m 56s (- -91m 5s) 3000 0.2771 21
91m 17s (- -92m 43s) 4000 0.3755 21
91m 38s (- -92m 22s) 5000 0.3458 21
91m 59s (- -92m 1s) 6000 0.3657 21
92m 19s (- -93m 40s) 7000 0.3389 21
92m 41s (- -93m 19s) 8000 0.3326 21
93m 2s (- -94m 58s) 9000 0.3116 21
93m 23s (- -94m 37s) 10000 0.3396 21
93m 44s (- -94m 16s) 11000 0.2984 21
94m 5s (- -95m 55s) 12000 0.2968 21
0.0003,0.0589
(0.3192555476020043, 0.03773584905660377)
22
94m 32s (- -95m 33s) 1000 0.3317 22
94m 53s (- -95m 9s) 2000 0.3206 22
95m 14s (- -96m 47s) 3000 0.2777 22
95m 35s (- -96m 26s) 4000 0.3452 22
95m 55s (- -96m 5s) 5000 0.3104 22
96m 17s (- -97m 43s) 6000 0.3238 22
96m 37s (- -97m 23s) 7000 0.3123 22
96m 58s (- -97m 2s) 8000 0.3051 22
97m 19s (- -98m 40s) 9000 0.3052 22
97m 40s (- -98m 20s) 10000 0.3175 22
98m 1s (- -99m 58s) 11000 0.2736 22
98m 22s (- -99m 38s) 12000 0.2779 22
0.0004,0.0775
(0.3278453829634932, 0.02830188679245283)
23
98m 49s (- -99m 16s) 1000 0.3057 23
99m 10s (- -100m 52s) 2000 0.2917 23
99m 31s (- -100m 30s) 3000 0.2445 23
99m 52s (- -100m 9s) 4000 0.3123 23
100m 13s (- -101m 47s) 5000 0.2905 23
100m 34s (- -101m 26s) 6000 0.3203 23
100m 54s (- -101m 5s) 7000 0.2979 23
101m 16s (- -102m 44s) 8000 0.2774 23
101m 37s (- -102m 23s) 9000 0.2711 23
101m 58s (- -102m 2s) 10000 0.2952 23
102m 19s (- -103m 41s) 11000 0.2548 23
102m 40s (- -103m 20s) 12000 0.2752 23
0.0004,0.3208
(0.329277022190408, 0.02830188679245283)
24
103m 7s (- -104m 58s) 1000 0.2985 24
103m 28s (- -104m 34s) 2000 0.2864 24
103m 49s (- -104m 12s) 3000 0.2519 24
104m 10s (- -105m 51s) 4000 0.3079 24
104m 31s (- -105m 29s) 5000 0.2769 24
104m 52s (- -105m 8s) 6000 0.3177 24
105m 13s (- -106m 47s) 7000 0.2979 24
105m 34s (- -106m 26s) 8000 0.2908 24
105m 55s (- -106m 4s) 9000 0.2839 24
106m 16s (- -107m 44s) 10000 0.2981 24
106m 37s (- -107m 23s) 11000 0.2507 24
106m 58s (- -107m 2s) 12000 0.2780 24
0.0002,0.1223
(0.33715103793843954, 0.02830188679245283)
25
107m 25s (- -108m 41s) 1000 0.3167 25
107m 46s (- -108m 16s) 2000 0.2683 25
108m 7s (- -109m 54s) 3000 0.2527 25
108m 28s (- -109m 33s) 4000 0.3076 25
108m 49s (- -109m 12s) 5000 0.2750 25
109m 10s (- -110m 50s) 6000 0.3017 25
109m 30s (- -110m 30s) 7000 0.2872 25
109m 52s (- -110m 8s) 8000 0.2860 25
110m 13s (- -111m 46s) 9000 0.2547 25
110m 34s (- -111m 25s) 10000 0.2792 25
110m 55s (- -111m 4s) 11000 0.2434 25
111m 16s (- -112m 44s) 12000 0.2548 25
0.0004,0.1922
(0.3428775948460988, 0.04009433962264151)
26
111m 43s (- -112m 23s) 1000 0.2843 26
112m 4s (- -113m 58s) 2000 0.2580 26
112m 25s (- -113m 36s) 3000 0.2456 26
112m 46s (- -113m 15s) 4000 0.2849 26
113m 7s (- -114m 54s) 5000 0.2625 26
113m 28s (- -114m 32s) 6000 0.2985 26
113m 48s (- -114m 12s) 7000 0.2737 26
114m 10s (- -115m 50s) 8000 0.2589 26
114m 31s (- -115m 29s) 9000 0.2381 26
114m 52s (- -115m 8s) 10000 0.2534 26
115m 13s (- -116m 47s) 11000 0.2340 26
115m 34s (- -116m 26s) 12000 0.2399 26
0.0001,0.0548
(0.37222619899785253, 0.04481132075471698)
27
116m 1s (- -116m 5s) 1000 0.2705 27
116m 22s (- -117m 40s) 2000 0.2482 27
116m 43s (- -117m 18s) 3000 0.2375 27
117m 4s (- -118m 56s) 4000 0.2918 27
117m 25s (- -118m 35s) 5000 0.2491 27
117m 46s (- -118m 14s) 6000 0.2961 27
118m 7s (- -119m 53s) 7000 0.2530 27
118m 29s (- -119m 31s) 8000 0.2413 27
118m 50s (- -119m 10s) 9000 0.2328 27
119m 11s (- -120m 49s) 10000 0.2577 27
119m 32s (- -120m 28s) 11000 0.2281 27
119m 53s (- -120m 7s) 12000 0.2347 27
0.0002,0.0485
(0.36363636363636365, 0.03537735849056604)
28
120m 19s (- -121m 47s) 1000 0.2757 28
120m 40s (- -121m 22s) 2000 0.2455 28
121m 1s (- -121m 0s) 3000 0.2171 28
121m 22s (- -122m 39s) 4000 0.2700 28
121m 43s (- -122m 17s) 5000 0.2470 28
122m 5s (- -123m 56s) 6000 0.2733 28
122m 25s (- -123m 35s) 7000 0.2428 28
122m 46s (- -123m 14s) 8000 0.2308 28
123m 8s (- -124m 52s) 9000 0.2230 28
123m 29s (- -124m 31s) 10000 0.2384 28
123m 49s (- -124m 10s) 11000 0.2167 28
124m 11s (- -125m 49s) 12000 0.2279 28
0.0002,0.1327
(0.36506800286327845, 0.03537735849056604)
29
124m 38s (- -125m 29s) 1000 0.2595 29
124m 59s (- -125m 4s) 2000 0.2263 29
125m 19s (- -126m 42s) 3000 0.2025 29
125m 41s (- -126m 20s) 4000 0.2529 29
126m 1s (- -127m 59s) 5000 0.2462 29
126m 23s (- -127m 38s) 6000 0.2672 29
126m 43s (- -127m 17s) 7000 0.2435 29
127m 4s (- -128m 56s) 8000 0.2353 29
127m 26s (- -128m 34s) 9000 0.2181 29
127m 46s (- -128m 13s) 10000 0.2407 29
128m 7s (- -129m 52s) 11000 0.2039 29
128m 28s (- -129m 31s) 12000 0.2294 29
0.0002,0.1539
(0.3743736578382248, 0.03773584905660377)
30
128m 55s (- -129m 11s) 1000 0.2515 30
129m 17s (- -130m 46s) 2000 0.2335 30
129m 37s (- -130m 24s) 3000 0.2010 30
129m 58s (- -130m 3s) 4000 0.2502 30
130m 19s (- -131m 42s) 5000 0.2350 30
130m 40s (- -131m 20s) 6000 0.2614 30
131m 1s (- -132m 59s) 7000 0.2474 30
131m 22s (- -132m 38s) 8000 0.2307 30
131m 44s (- -132m 16s) 9000 0.2250 30
132m 4s (- -133m 56s) 10000 0.2287 30
132m 25s (- -133m 35s) 11000 0.2067 30
132m 46s (- -133m 13s) 12000 0.2206 30
0.0003,0.0805
(0.39727988546886184, 0.05188679245283019)
31
133m 14s (- -134m 53s) 1000 0.2564 31
133m 35s (- -134m 28s) 2000 0.2272 31
133m 56s (- -134m 6s) 3000 0.2049 31
134m 16s (- -135m 45s) 4000 0.2424 31
134m 37s (- -135m 23s) 5000 0.2316 31
134m 59s (- -135m 2s) 6000 0.2512 31
135m 19s (- -136m 41s) 7000 0.2366 31
135m 41s (- -136m 19s) 8000 0.2166 31
136m 2s (- -137m 58s) 9000 0.2189 31
136m 22s (- -137m 37s) 10000 0.2242 31
136m 43s (- -137m 16s) 11000 0.1837 31
137m 4s (- -138m 55s) 12000 0.2037 31
0.0002,0.1137
(0.4008589835361489, 0.06839622641509434)
32
137m 32s (- -138m 36s) 1000 0.2420 32
137m 53s (- -138m 11s) 2000 0.2092 32
138m 14s (- -139m 48s) 3000 0.1856 32
138m 35s (- -139m 26s) 4000 0.2316 32
138m 55s (- -139m 6s) 5000 0.2184 32
139m 16s (- -140m 44s) 6000 0.2432 32
139m 36s (- -140m 24s) 7000 0.2253 32
139m 58s (- -140m 2s) 8000 0.2077 32
140m 19s (- -141m 41s) 9000 0.2040 32
140m 39s (- -141m 20s) 10000 0.2195 32
141m 0s (- -142m 59s) 11000 0.1717 32
141m 21s (- -142m 39s) 12000 0.1909 32
0.0001,0.0320
(0.4058697208303508, 0.0660377358490566)
33
141m 48s (- -142m 19s) 1000 0.2328 33
142m 10s (- -143m 54s) 2000 0.2047 33
142m 30s (- -143m 32s) 3000 0.1867 33
142m 51s (- -143m 10s) 4000 0.2245 33
143m 12s (- -144m 48s) 5000 0.2170 33

143m 34s (- -144m 26s) 6000 0.2404 33
143m 55s (- -144m 5s) 7000 0.2201 33
144m 16s (- -145m 44s) 8000 0.2011 33
144m 38s (- -145m 22s) 9000 0.1968 33
144m 58s (- -145m 2s) 10000 0.2106 33
145m 19s (- -146m 41s) 11000 0.1735 33
145m 40s (- -146m 20s) 12000 0.1865 33
0.0001,0.0390
(0.4101646385110952, 0.0589622641509434)
34
146m 7s (- -146m 1s) 1000 0.2140 34
146m 28s (- -147m 35s) 2000 0.1938 34
146m 49s (- -147m 13s) 3000 0.1808 34
147m 9s (- -148m 52s) 4000 0.2174 34
147m 30s (- -148m 31s) 5000 0.2231 34
147m 51s (- -148m 9s) 6000 0.2338 34
148m 12s (- -149m 48s) 7000 0.2163 34
148m 34s (- -149m 26s) 8000 0.2037 34
148m 55s (- -149m 5s) 9000 0.1817 34
149m 16s (- -150m 44s) 10000 0.2070 34
149m 37s (- -150m 23s) 11000 0.1642 34
149m 57s (- -150m 2s) 12000 0.1911 34
0.0001,0.0807
(0.4108804581245526, 0.06132075471698113)
35
150m 24s (- -151m 44s) 1000 0.2190 35
150m 45s (- -151m 18s) 2000 0.1924 35
151m 6s (- -152m 56s) 3000 0.1756 35
151m 27s (- -152m 34s) 4000 0.2174 35
151m 48s (- -152m 13s) 5000 0.2137 35
152m 9s (- -153m 51s) 6000 0.2272 35
152m 30s (- -153m 30s) 7000 0.2123 35
152m 51s (- -153m 9s) 8000 0.1953 35
153m 13s (- -154m 47s) 9000 0.1859 35
153m 33s (- -154m 27s) 10000 0.2016 35
153m 54s (- -154m 5s) 11000 0.1652 35
154m 15s (- -155m 44s) 12000 0.1843 35
0.0003,0.0520
(0.4058697208303508, 0.0589622641509434)
36
154m 42s (- -155m 26s) 1000 0.2092 36
155m 3s (- -155m 0s) 2000 0.1865 36
155m 24s (- -156m 38s) 3000 0.1762 36
155m 45s (- -156m 17s) 4000 0.2145 36
156m 6s (- -157m 55s) 5000 0.2085 36
156m 27s (- -157m 33s) 6000 0.2237 36
156m 48s (- -157m 12s) 7000 0.2108 36
157m 9s (- -158m 51s) 8000 0.1889 36
157m 31s (- -158m 29s) 9000 0.1781 36
157m 52s (- -158m 8s) 10000 0.1932 36
158m 13s (- -159m 47s) 11000 0.1648 36
158m 34s (- -159m 26s) 12000 0.1754 36
0.0001,0.0422
(0.4044380816034359, 0.06132075471698113)
37
159m 1s (- -159m 8s) 1000 0.2090 37
159m 22s (- -160m 42s) 2000 0.1793 37
159m 42s (- -160m 20s) 3000 0.1789 37
160m 3s (- -161m 58s) 4000 0.2109 37
160m 24s (- -161m 37s) 5000 0.2036 37
160m 45s (- -161m 15s) 6000 0.2249 37
161m 6s (- -162m 55s) 7000 0.2052 37
161m 27s (- -162m 33s) 8000 0.1895 37
161m 49s (- -162m 11s) 9000 0.1806 37
162m 9s (- -163m 51s) 10000 0.1910 37
162m 30s (- -163m 30s) 11000 0.1603 37
162m 51s (- -163m 9s) 12000 0.1858 37
0.0001,0.0485
(0.4051539012168933, 0.054245283018867926)
38
163m 20s (- -164m 49s) 1000 0.2104 38
163m 41s (- -164m 23s) 2000 0.1863 38
164m 2s (- -164m 0s) 3000 0.1764 38
164m 23s (- -165m 38s) 4000 0.2035 38
164m 44s (- -165m 17s) 5000 0.1988 38
165m 6s (- -166m 55s) 6000 0.2170 38
165m 26s (- -166m 34s) 7000 0.1975 38
165m 48s (- -166m 13s) 8000 0.1783 38
166m 9s (- -167m 51s) 9000 0.1722 38
166m 30s (- -167m 30s) 10000 0.1818 38
166m 50s (- -167m 10s) 11000 0.1615 38
167m 11s (- -168m 48s) 12000 0.1813 38
0.0001,0.0673
(0.41875447387258413, 0.07547169811320754)
39
167m 38s (- -168m 31s) 1000 0.2037 39
168m 0s (- -168m 4s) 2000 0.1698 39
168m 21s (- -169m 42s) 3000 0.1699 39
168m 41s (- -169m 20s) 4000 0.1941 39
169m 2s (- -170m 59s) 5000 0.1968 39
169m 23s (- -170m 37s) 6000 0.2126 39
169m 44s (- -170m 17s) 7000 0.1965 39
170m 5s (- -171m 55s) 8000 0.1700 39
170m 27s (- -171m 33s) 9000 0.1645 39
170m 47s (- -171m 13s) 10000 0.1792 39
171m 8s (- -172m 52s) 11000 0.1479 39
171m 29s (- -172m 30s) 12000 0.1657 39
0.0001,0.0198
(0.427344309234073, 0.07783018867924528)
40
171m 56s (- -172m 13s) 1000 0.1913 40
172m 18s (- -173m 46s) 2000 0.1620 40
172m 39s (- -173m 24s) 3000 0.1527 40
173m 0s (- -173m 2s) 4000 0.1830 40
173m 20s (- -174m 41s) 5000 0.1886 40
173m 42s (- -174m 19s) 6000 0.2037 40
174m 2s (- -175m 58s) 7000 0.1842 40
174m 24s (- -175m 36s) 8000 0.1653 40
174m 45s (- -175m 15s) 9000 0.1551 40
175m 6s (- -176m 54s) 10000 0.1953 40
175m 27s (- -176m 33s) 11000 0.1444 40
175m 48s (- -176m 12s) 12000 0.1587 40
0.0001,0.0643
(0.4266284896206156, 0.08018867924528301)
41
176m 15s (- -177m 55s) 1000 0.1858 41
176m 36s (- -177m 28s) 2000 0.1579 41
176m 57s (- -177m 6s) 3000 0.1457 41
177m 18s (- -178m 44s) 4000 0.1845 41
177m 38s (- -178m 23s) 5000 0.1838 41
178m 0s (- -178m 1s) 6000 0.1930 41
178m 20s (- -179m 41s) 7000 0.1746 41
178m 41s (- -179m 19s) 8000 0.1625 41
179m 3s (- -180m 58s) 9000 0.1450 41
179m 23s (- -180m 37s) 10000 0.1801 41
179m 44s (- -180m 16s) 11000 0.1399 41
180m 5s (- -181m 55s) 12000 0.1519 41
0.0001,0.0235
(0.4280601288475304, 0.07783018867924528)
42
